"hospitalSlug","hospitalName","institutionType","outputUsability","canonicalDoctorId","fullName","normalizedName","profileUrl","roleOrTitle","profileCompleteness","sourceUrlsCount","evidenceCount","cautionFlags","needsManualReview","sourceFile"
"rabin","ביה""ח השרון מרכז רפואי רבין","","hospitalRoster","doctor-67b0f77a138762ba","ד""ר רותי רחמימוב","רותי רחמימוב","https://hospitals.clalit.co.il/rabin/he/departments-and-clinics/nephrology-and-hypertension/Pages/dr_r_rahamimov.aspx","ד""ר","partial","2","1","hospitalRosterOnly","true","data/crawler/hospitals/rabin/canonical/doctors.json"
"rabin","ביה""ח השרון מרכז רפואי רבין","","hospitalRoster","doctor-4c6751cf6d3f1095","ד""ר רני ברנע","רני ברנע","https://hospitals.clalit.co.il/rabin/he/departments-and-clinics/neurology/Pages/dr_rani_barnea.aspx","ד""ר","partial","2","1","hospitalRosterOnly","true","data/crawler/hospitals/rabin/canonical/doctors.json"
"rabin","ביה""ח השרון מרכז רפואי רבין","","hospitalRoster","doctor-be550b6b3b23d947","ד""ר שחר אהרוני","שחר אהרוני","https://hospitals.clalit.co.il/rabin/he/departments-and-clinics/urology/Pages/functional_urology.aspx","ד""ר","full","2","1","hospitalRosterOnly","true","data/crawler/hospitals/rabin/canonical/doctors.json"
"rabin","ביה""ח השרון מרכז רפואי רבין","","hospitalRoster","doctor-3ab16a85f482fca2","פרופ' שי גולן","שי גולן","https://hospitals.clalit.co.il/rabin/he/departments-and-clinics/urology/Pages/urological_oncology.aspx","פרופ'","partial","2","1","hospitalRosterOnly","true","data/crawler/hospitals/rabin/canonical/doctors.json"
"rabin","ביה""ח השרון מרכז רפואי רבין","","hospitalRoster","doctor-5ac711499bcb1a58","ד""ר שירית כזום-בייזר","שירית כזום בייזר","https://hospitals.clalit.co.il/rabin/he/departments-and-clinics/cardiology/Pages/dr_s_kazum_Beiser.aspx","ד""ר","partial","2","1","hospitalRosterOnly","true","data/crawler/hospitals/rabin/canonical/doctors.json"
"laniado","ביה""ח לניאדו","","departmentMappedRoster","doctor-f8613385fcb27259","ד""ר אביה רוזנטל","אביה רוזנטל","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/laniado/canonical/doctors.json"
"laniado","ביה""ח לניאדו","","departmentMappedRoster","doctor-ca96b7bd6e7f8b48","ד""ר אינה דובין","אינה דובין מנהלת מחלקת פנימית א","https://www.laniado.org.il/doctor/%d7%93%d7%a8-%d7%90%d7%99%d7%a0%d7%94-%d7%93%d7%95%d7%91%d7%99%d7%9f/","ד""ר מנהלת מחלקת פנימית א'","full","2","2","profileCoverageLow","true","data/crawler/hospitals/laniado/canonical/doctors.json"
"laniado","ביה""ח לניאדו","","departmentMappedRoster","doctor-3b0f743825d96edd","ד""ר אליזבטה ניסים","אליזבטה ניסים מומחית לרפואה פנימית","https://www.laniado.org.il/doctor/%d7%93%d7%a8-%d7%90%d7%9c%d7%99%d7%96%d7%91%d7%98%d7%94-%d7%a0%d7%99%d7%a1%d7%99%d7%9d/","ד""ר מומחית לרפואה פנימית","full","2","2","profileCoverageLow","true","data/crawler/hospitals/laniado/canonical/doctors.json"
"laniado","ביה""ח לניאדו","","departmentMappedRoster","doctor-deecf6c98f1ca30a","ד""ר אמיר וינטראוב","אמיר וינטראוב מנהל יחידת IVF בלניאדו","https://www.laniado.org.il/doctor/%d7%93%d7%a8-%d7%90%d7%9e%d7%99%d7%a8-%d7%95%d7%99%d7%a0%d7%98%d7%a8%d7%90%d7%95%d7%91/","ד""ר מנהל יחידת IVF בלניאדו","full","2","2","profileCoverageLow","true","data/crawler/hospitals/laniado/canonical/doctors.json"
"laniado","ביה""ח לניאדו","","departmentMappedRoster","doctor-52a98745efa54883","ד""ר בן שדה","בן שדה","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/laniado/canonical/doctors.json"
"laniado","ביה""ח לניאדו","","departmentMappedRoster","doctor-e06fd43c56dddc3d","ד""ר הילה הוכלר","הילה הוכלר","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/laniado/canonical/doctors.json"
"laniado","ביה""ח לניאדו","","departmentMappedRoster","doctor-32d9a8c3152c5221","ד""ר יעל יקל","יעל יקל מנהלת מחלקה","https://www.laniado.org.il/doctor/%d7%93%d7%a8-%d7%99%d7%a2%d7%9c-%d7%99%d7%a7%d7%9c/","ד""ר מנהלת מחלקה","full","2","2","profileCoverageLow","true","data/crawler/hospitals/laniado/canonical/doctors.json"
"laniado","ביה""ח לניאדו","","departmentMappedRoster","doctor-23b8892f8d6291b4","ד""ר מיכאל בן אקון. הסיור כלל סקירה מקיפה של פעילות אגף הילדים","מיכאל בן אקון הסיור כלל סקירה מקיפה של פעילות אגף הילדים","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/laniado/canonical/doctors.json"
"laniado","ביה""ח לניאדו","","departmentMappedRoster","doctor-6227b2304916261e","ד""ר מיכאל בן אקון","מיכאל בן אקון מנהל אגף ילדים","https://www.laniado.org.il/doctor/%d7%93%d7%a8-%d7%9e%d7%99%d7%9b%d7%90%d7%9c-%d7%91%d7%9f-%d7%90%d7%a7%d7%95%d7%9f/","ד""ר מנהל אגף ילדים","full","2","2","profileCoverageLow","true","data/crawler/hospitals/laniado/canonical/doctors.json"
"laniado","ביה""ח לניאדו","","departmentMappedRoster","doctor-0c1dcae4c627d58f","פרופ' צבי שמעוני","צבי שמעוני","","פרופ'","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/laniado/canonical/doctors.json"
"laniado","ביה""ח לניאדו","","departmentMappedRoster","doctor-77f12ea9e6b0ad6e","ד""ר קלוד פיקאר","קלוד פיקאר מנהל מחלקת אורטופדיה","https://www.laniado.org.il/doctor/%d7%93%d7%a8-%d7%a7%d7%9c%d7%95%d7%93-%d7%a4%d7%99%d7%a7%d7%90%d7%a8/","ד""ר מנהל מחלקת אורטופדיה","full","2","2","profileCoverageLow","true","data/crawler/hospitals/laniado/canonical/doctors.json"
"laniado","ביה""ח לניאדו","","departmentMappedRoster","doctor-b1c6abd4c28db542","ד""ר שדה","שדה","","ד""ר","listOnly","1","1","profileCoverageLow; listOnlyMostly; missingProfileUrl","true","data/crawler/hospitals/laniado/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-8a01ab4056b5d39d","ד""ר אדם אבו-עביד","אדם אבו עביד","https://www.mymc.co.il/doctors/%d7%93%d7%a8-%d7%90%d7%93%d7%9d-%d7%90%d7%91%d7%95-%d7%a2%d7%91%d7%99%d7%93/","ד""ר","partial","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-827053ee3b7fc3c7","פרופ' אלי סומך","אלי סומך","https://www.mymc.co.il/doctors/eli-somech/","פרופ' <img loading=""lazy"" decoding=""async"" width=""144"" height=""155"" src=""https://www.mymc.co.il/wp-content/uploads/2025/10/pr.-somech.png"" class=""attachment-full size-full wp-image-18878"" alt=""רופא"" />מנהל אגף ילדיםפרופ' אלי סומך","full","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-0503a6762054a272","פרופ' אריאל מני","אריאל מני","https://www.mymc.co.il/doctors/prof-mani/","פרופ' <img loading=""lazy"" decoding=""async"" width=""192"" height=""206"" src=""https://www.mymc.co.il/wp-content/uploads/2025/10/arielMani.jpg"" class=""attachment-full size-full wp-image-19046"" alt=""רופא"" />מנהל אגף נשים ויולדותפרופ' אריאל מני","full","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-e9da5905d593f5eb","ד""ר בוריס אורקין         מנהל יחידת כירורגיה ילדים               ד""ר בוריס אורקין","בוריס אורקין מנהל יחידת כירורגיה ילדים דר בוריס אורקין","https://www.mymc.co.il/doctors/boris-orkin/","ד""ר מנהל יחידת כירורגיה ילדים","full","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-179fa1d2168b333a","ד""ר גליה רהב","גליה רהב","https://www.mymc.co.il/doctors/%d7%93%d7%a8-%d7%92%d7%9c%d7%99%d7%94-%d7%a8%d7%94%d7%91/","ד""ר","partial","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-5b8393f03ef24365","ד""ר גרסטנהבר פביאן         מנהל המחלקה כירורגית               ד""ר גרסטנהבר פביאן","גרסטנהבר פביאן מנהל המחלקה כירורגית דר גרסטנהבר פביאן","https://www.mymc.co.il/doctors/dr-fabian/","ד""ר מנהל המחלקה כירורגית","partial","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-a1f986340d67c352","ד""ר דוד אלמלך         רופא מומחה לקרדיולוגיית ילדים               ד""ר דוד אלימלך הינו רופא מומח","דוד אלמלך רופא מומחה לקרדיולוגיית ילדים דר דוד אלימלך הינו רופא מומח","https://www.mymc.co.il/doctors/dr-david-elimelech/","ד""ר רופא מומחה לקרדיולוגיית ילדים","full","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-2c0c3efbe7db11a6","ד""ר דנית דיין","דנית דיין","https://www.mymc.co.il/doctors/%d7%93%d7%a8-%d7%93%d7%a0%d7%99%d7%aa-%d7%93%d7%99%d7%99%d7%9f/","ד""ר","partial","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-1a2f2864411a2c2e","ד""ר חביב ידיד יעל         מנהלת מחלקת טיפול נמרץ כללי","חביב ידיד יעל מנהלת מחלקת טיפול נמרץ כללי","https://www.mymc.co.il/doctors/%d7%93%d7%a8-%d7%97%d7%91%d7%99%d7%91-%d7%99%d7%93%d7%99%d7%93-%d7%99%d7%a2%d7%9c/","ד""ר מנהלת מחלקת טיפול נמרץ כללי","partial","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-3afc48ee5e43ee43","פרופ' חיים ביבי         מנהל מחלקת טיפול נמרץ ילדים","חיים ביבי מנהל מחלקת טיפול נמרץ ילדים","https://www.mymc.co.il/doctors/chaim-bibi/","פרופ' מנהל מחלקת טיפול נמרץ ילדים","full","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-5576ccfaa64c9a38","ד""ר יורם בן יהודה         מנהל מחלקת ילדים","יורם בן יהודה מנהל מחלקת ילדים","https://www.mymc.co.il/doctors/yoram-ben-yehuda/","ד""ר מנהל מחלקת ילדים","full","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-eef1e080ee66db90","פרופ' יעקב אמיר         מנהל היחידה למחלות זיהומיות ילדים               פרופ' יעקב אמיר","יעקב אמיר מנהל היחידה למחלות זיהומיות ילדים פרופ יעקב אמיר","https://www.mymc.co.il/doctors/professor-yaakov-amir/","פרופ' מנהל היחידה למחלות זיהומיות ילדים","partial","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-1622a0cea99a9185","פרופ' ישראל שטראוס","ישראל שטראוס","https://www.mymc.co.il/doctors/israel-straus/","פרופ' <img loading=""lazy"" decoding=""async"" width=""380"" height=""410"" src=""https://www.mymc.co.il/wp-content/uploads/2025/10/proStraws.jpg"" class=""attachment-full size-full wp-image-18530"" alt=""רופא"" srcset=""https://www.mymc.co.il/wp-content/uploads/2025/10/proStraws.jpg 380w, https://www.mymc.co.il/wp-content/uploads/2025/10/proStraws-278x300.jpg 278w"" sizes=""(max-width: 380px) 100vw, 380px"" />את המערך הפסיכיאטרי על כל מרכיביו מנהלפרופ' ישראל שטראוס","full","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-70967c3baf8dca50","ד""ר ליונל קופליוביץ","ליונל קופליוביץ","https://www.mymc.co.il/doctors/lionel-kopliovitz/","ד""ר רופא מומחה לאורתופדיית ילדים","full","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-79e85944cee3c312","ד""ר מחמד קבלאווי         רופא אחראי מחלקת טיפול נמרץ לב","מחמד קבלאווי רופא אחראי מחלקת טיפול נמרץ לב","https://www.mymc.co.il/doctors/shimcha-mayzel/","ד""ר רופא אחראי מחלקת טיפול נמרץ לב","partial","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-2f29a911da584022","ד""ר מיכאל בלכר         רופא מומחה בכירורגיה כללית               ד""ר מיכאל בלכר","מיכאל בלכר רופא מומחה בכירורגיה כללית דר מיכאל בלכר","https://www.mymc.co.il/doctors/michael-blecher/","ד""ר רופא מומחה בכירורגיה כללית","partial","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-37e3966055862cd5","ד""ר משה קולר         מנהל אגף כירורגיה               ד""ר משה קולר","משה קולר מנהל אגף כירורגיה דר משה קולר","https://www.mymc.co.il/doctors/moshe-koler/","ד""ר מנהל אגף כירורגיה","partial","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-8d71e9396c1ee6fe","ד""ר משה רוטשילד","משה רוטשילד","https://www.mymc.co.il/about/dr-moshe-rothschild/","ד""ר","full","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-f4d52934ff7a294c","ד""ר עינת להב         נפרולוגית ילדים               ד""ר עינב להב","עינת להב נפרולוגית ילדים דר עינב להב","https://www.mymc.co.il/doctors/dr-einav-lahav/","ד""ר עבדה בתפקיד רופאה מתמחה בכירה בבית החולים אדמונד ולילי ספרא לילדים","full","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
"maayanei-hayeshua","ביה""ח מעיני הישועה","","departmentMappedRoster","doctor-62ce4439e1df5bc0","ד""ר ענת לאור","ענת לאור","https://www.mymc.co.il/doctors/dr-einav-lhabdar-anat-laor/","ד""ר רופאה במחלקת כירוגיה ילדים","full","2","1","","false","data/crawler/hospitals/maayanei-hayeshua/canonical/doctors.json"
